City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Bandarbeyla,SO,2022-02-04 10:00:32,9.4942,50.8122,79.81,51,3,14.85
282,Kavaratti,IN,2022-02-04 10:00:32,10.5669,72.642,79.36,66,22,10.4
283,Sao Filipe,CV,2022-02-04 10:00:33,14.8961,-24.4956,73.11,74,0,5.95
284,Iqaluit,CA,2022-02-04 09:50:37,63.7506,-68.5145,-9.67,64,100,13.8
285,Obzor,BG,2022-02-04 10:00:33,42.8167,27.8833,41.22,52,12,6.58
286,San Jose,US,2022-02-04 09:59:16,37.3394,-121.895,53.98,64,0,1.01
287,Porto Murtinho,BR,2022-02-04 10:00:34,-21.6989,-57.8825,73.58,92,63,6.49
288,Zhigansk,RU,2022-02-04 09:52:00,66.7697,123.3711,-34.58,100,83,4.29
289,Mtama,TZ,2022-02-04 10:00:34,-10.3,39.3667,91.71,50,99,5.73
290,Namatanai,PG,2022-02-04 10:00:34,-3.6667,152.4333,80.53,78,100,8.93
291,Ahipara,NZ,2022-02-04 10:00:35,-35.1667,173.1667,71.08,89,76,12.95
292,Pag,HR,2022-02-04 10:00:35,44.445,15.0575,54.18,72,17,13.51
293,Bilma,NE,2022-02-04 10:00:35,18.6853,12.9164,65.03,18,0,7.56
294,Progreso,MX,2022-02-04 10:00:36,21.2833,-89.6667,72.1,96,3,6.67
295,Necochea,AR,2022-02-04 10:00:36,-38.5473,-58.7368,62.04,95,7,2.26
296,Sept-Iles,CA,2022-02-04 10:00:02,50.2001,-66.3821,0.05,66,100,3.0
297,Longyearbyen,SJ,2022-02-04 10:00:37,78.2186,15.6401,15.64,73,40,10.36
298,Egvekinot,RU,2022-02-04 10:00:37,66.3167,-179.1667,-6.54,70,0,16.08
299,Rorvik,NO,2022-02-04 10:00:37,64.8621,11.2373,33.91,86,75,12.66
300,Katima Mulilo,NA,2022-02-04 10:00:38,-17.5,24.2667,83.32,53,92,5.82
301,Kenai,US,2022-02-04 10:00:38,60.5544,-151.2583,23.14,93,100,0.0
302,Loa Janan,ID,2022-02-04 10:00:38,-0.583,117.095,81.05,77,83,4.97
303,Poum,NC,2022-02-04 10:00:39,-20.2333,164.0167,82.15,82,100,2.73
304,Roebourne,AU,2022-02-04 10:00:39,-20.7833,117.1333,90.46,52,89,10.63
305,Pyay,MM,2022-02-04 10:00:39,18.8167,95.2167,89.29,16,4,1.63
306,Evensk,RU,2022-02-04 10:00:40,61.95,159.2333,17.04,45,100,24.34
307,Silver City,US,2022-02-04 10:00:40,32.7701,-108.2803,20.68,77,0,1.99
308,Sao Joao Da Barra,BR,2022-02-04 10:00:40,-21.6403,-41.0511,75.29,91,98,6.87
309,Chapleau,CA,2022-02-04 10:00:41,47.8405,-83.4034,-20.99,100,90,1.79
310,Tura,IN,2022-02-04 10:00:41,25.5198,90.2201,55.18,95,100,6.17
311,Kampot,KH,2022-02-04 10:00:41,10.6167,104.1833,86.05,59,87,1.74
312,Hojslev,DK,2022-02-04 10:00:42,56.5857,9.1364,41.41,95,100,3.0
313,Fairbanks,US,2022-02-04 10:00:42,64.8378,-147.7164,3.54,58,75,4.61
314,Victoria,HK,2022-02-04 09:59:16,22.2855,114.1577,63.25,63,31,8.99
315,Chalmette,US,2022-02-04 10:00:42,29.9427,-89.9634,42.8,77,100,8.01
316,Pontalina,BR,2022-02-04 10:00:43,-17.525,-49.4472,69.73,93,100,0.83
317,Husavik,IS,2022-02-04 10:00:43,66.0449,-17.3389,28.98,85,100,24.65
318,Erenhot,CN,2022-02-04 10:00:43,43.6475,111.9767,3.58,85,6,7.85
319,Alma,CA,2022-02-04 10:00:44,48.5501,-71.6491,0.41,90,100,4.9
320,Drummondville,CA,2022-02-04 10:00:04,45.8834,-72.4824,10.02,88,100,5.01
321,Hammerfest,NO,2022-02-04 10:00:44,70.6634,23.6821,20.93,73,40,17.27
322,Shamary,RU,2022-02-04 10:00:44,57.3434,58.2199,31.87,97,100,3.29
323,Ormara,PK,2022-02-04 10:00:45,25.2088,64.6357,75.31,39,0,14.92
324,Chimore,BO,2022-02-04 10:00:45,-16.9833,-65.1333,71.35,100,100,0.31
325,Lima,PE,2022-02-04 10:00:45,-12.0432,-77.0282,67.89,85,98,4.9
326,Kannur,IN,2022-02-04 10:00:46,11.8675,75.3576,84.56,50,29,13.15
327,Bonnyville,CA,2022-02-04 10:00:46,54.2668,-110.735,-8.0,89,100,9.08
328,Vestmannaeyjar,IS,2022-02-04 10:01:46,63.4427,-20.2734,29.39,69,20,20.71
329,Lavrentiya,RU,2022-02-04 10:01:47,65.5833,-171.0,-3.82,68,0,17.07
330,Guanica,PR,2022-02-04 10:01:47,17.9716,-66.908,74.93,86,61,3.31
331,Hithadhoo,MV,2022-02-04 10:01:47,-0.6,73.0833,82.24,74,100,12.53
332,Port-Gentil,GA,2022-02-04 10:01:48,-0.7193,8.7815,80.51,76,97,8.43
333,Tilichiki,RU,2022-02-04 10:01:48,60.4667,166.1,4.17,83,100,7.47
334,East Millcreek,US,2022-02-04 10:01:48,40.7,-111.8105,21.72,75,0,1.01
335,Pangnirtung,CA,2022-02-04 10:01:49,66.1451,-65.7125,-16.55,100,100,6.15
336,Manyana,BW,2022-02-04 10:01:49,-23.4,21.7167,85.26,36,23,10.07
337,Mumford,GH,2022-02-04 10:01:49,5.2618,-0.759,83.34,66,4,4.54
338,Anadyr,RU,2022-02-04 10:01:50,64.75,177.4833,-3.84,72,0,8.59
339,Moerai,PF,2022-02-04 10:01:50,-22.4333,-151.3333,78.35,79,95,17.83
340,Bubaque,GW,2022-02-04 10:01:50,11.2833,-15.8333,76.86,65,0,6.08
341,Paita,PE,2022-02-04 10:01:51,-5.0892,-81.1144,69.78,86,96,7.47
342,Van,TR,2022-02-04 10:01:51,38.4924,43.3831,31.48,86,71,4.34
343,Lata,PT,2022-02-04 10:01:51,40.1629,-8.3327,52.72,80,100,3.04
344,Devarkonda,IN,2022-02-04 10:01:52,16.7,78.9333,87.93,17,97,4.74
345,Veracruz,MX,2022-02-04 10:01:52,19.3333,-96.6667,63.88,87,100,4.52
346,Siilinjarvi,FI,2022-02-04 10:01:52,63.0833,27.6667,6.82,85,100,6.91
347,Villazon,BO,2022-02-04 10:01:53,-22.0866,-65.5942,47.66,86,60,4.85
348,Jijiga,ET,2022-02-04 10:01:53,9.35,42.8,79.9,5,7,14.79
349,Hajnowka,PL,2022-02-04 10:01:53,52.7433,23.5812,32.79,96,100,8.7
350,Cravinhos,BR,2022-02-04 10:01:54,-21.3403,-47.7294,65.84,97,99,1.45
351,Naranjal,EC,2022-02-04 10:01:54,-2.6667,-79.6167,76.53,93,100,1.05
352,Tucuma,BR,2022-02-04 10:01:54,-0.1833,-50.05,74.82,94,100,4.52
353,Puerto Parra,CO,2022-02-04 10:01:55,6.6515,-74.0573,70.47,99,29,0.27
354,Dunedin,NZ,2022-02-04 10:00:41,-45.8742,170.5036,50.05,92,100,8.79
355,Inirida,CO,2022-02-04 10:01:55,3.8653,-67.9239,71.1,95,86,0.6
356,Darnah,LY,2022-02-04 10:01:56,32.767,22.6367,55.22,57,72,20.24
357,Marzuq,YE,2022-02-04 10:01:56,14.4,46.4667,81.86,13,35,5.48
358,Port Hawkesbury,CA,2022-02-04 10:01:56,45.6169,-61.3485,31.91,99,100,10.36
359,Panlaitan,PH,2022-02-04 10:01:57,12.1191,119.8486,81.19,74,29,8.7
360,High Level,CA,2022-02-04 10:01:57,58.5169,-117.136,-12.89,77,100,5.75
361,Dongsheng,CN,2022-02-04 10:01:57,39.8161,109.9776,14.22,45,0,11.36
362,Kapit,MY,2022-02-04 10:01:58,2.0167,112.9333,77.45,97,97,2.15
363,Xichang,CN,2022-02-04 10:01:58,27.8964,102.2634,54.43,63,34,1.97
364,Santarem,BR,2022-02-04 10:01:58,-2.4431,-54.7083,72.3,97,100,5.53
365,Tomatlan,MX,2022-02-04 10:01:59,19.9333,-105.25,62.74,72,86,1.52
366,Hirara,JP,2022-02-04 10:01:59,24.8,125.2833,63.95,79,100,34.02
367,Mubi,NG,2022-02-04 10:01:59,10.2676,13.2644,79.95,13,4,5.95
368,Lesnoy,RU,2022-02-04 10:02:00,57.6198,63.0784,31.64,98,100,5.93
369,Killam,CA,2022-02-04 10:02:00,52.7834,-111.8518,-4.4,86,98,12.17
370,Celestun,MX,2022-02-04 10:02:00,20.8667,-90.4,70.54,91,0,8.16
371,Merauke,ID,2022-02-04 10:02:01,-8.4667,140.3333,81.88,80,100,10.47
372,Sandwick,GB,2022-02-04 10:02:01,60.0,-1.25,40.82,65,40,36.82
373,Hamilton,US,2022-02-04 10:00:29,39.1834,-84.5333,22.08,91,100,1.99
374,Irbil,IQ,2022-02-04 10:00:32,36.1926,44.0106,50.74,68,100,17.83
375,Padang,ID,2022-02-04 10:00:28,-0.9492,100.3543,79.47,86,100,4.97
376,Naze,JP,2022-02-04 10:03:02,28.3667,129.4833,53.26,65,99,18.5
377,Virginia Beach,US,2022-02-04 10:03:02,36.8529,-75.978,65.17,89,100,7.0
378,Kavieng,PG,2022-02-04 10:03:03,-2.5744,150.7967,82.81,73,51,9.35
379,Marsa Matruh,EG,2022-02-04 10:03:03,31.3525,27.2453,57.63,56,70,26.84
380,Daura,NG,2022-02-04 10:03:03,11.5538,11.4085,75.36,11,8,14.16
381,Ponta Delgada,PT,2022-02-04 10:02:19,37.7333,-25.6667,59.72,72,20,14.97
382,Caimito,CO,2022-02-04 10:03:04,8.8123,-75.4107,73.13,94,2,5.39
383,Kirakira,SB,2022-02-04 10:03:04,-10.4544,161.9205,78.87,85,100,9.46
384,Hirado,JP,2022-02-04 10:03:04,33.3597,129.5531,41.4,53,78,23.85
385,Emilio Carranza,MX,2022-02-04 10:03:05,19.9711,-96.6114,61.52,92,100,18.05
386,Jalingo,NG,2022-02-04 10:03:05,8.8833,11.3667,86.38,11,7,9.51
387,Katangli,RU,2022-02-04 10:03:05,51.7102,143.2326,5.0,90,100,17.43
388,Turtas,RU,2022-02-04 10:03:06,58.9417,69.1325,30.54,97,100,7.67
389,Khandyga,RU,2022-02-04 10:03:06,62.6667,135.6,-36.33,100,45,2.55
390,Kaduna,NG,2022-02-04 10:00:15,10.5222,7.4383,77.18,11,8,12.44
391,Hell,NO,2022-02-04 10:03:07,63.4455,10.9033,31.91,74,40,4.61
392,Mutare,ZW,2022-02-04 10:03:07,-18.9707,32.6709,82.6,53,42,4.7
393,Port Lincoln,AU,2022-02-04 10:01:39,-34.7333,135.8667,65.88,64,99,13.65
394,Samarai,PG,2022-02-04 10:03:08,-10.6167,150.6667,82.9,78,96,7.54
395,Zhireken,RU,2022-02-04 10:03:08,52.8249,117.3076,-13.83,98,16,2.64
396,Safaga,EG,2022-02-04 10:03:08,26.7292,33.9365,63.93,32,4,24.85
397,Bambanglipuro,ID,2022-02-04 10:03:08,-7.95,110.2833,82.51,75,99,6.49
398,Aleksandrovskiy Zavod,RU,2022-02-04 10:03:09,50.9237,117.9374,-13.4,93,10,4.43
399,Ankara,TR,2022-02-04 09:58:41,39.9199,32.8543,34.72,69,98,12.8
400,Tambacounda,SN,2022-02-04 10:03:09,13.7539,-13.7586,83.14,7,0,11.05
401,Mayskiy,RU,2022-02-04 10:03:10,47.6931,40.1025,35.01,85,100,9.28
402,Kloulklubed,PW,2022-02-04 10:03:10,7.0419,134.2556,82.69,76,4,16.62
403,Agirish,RU,2022-02-04 10:03:10,61.9247,63.0231,15.55,90,36,5.21
404,Chapais,CA,2022-02-04 10:02:49,49.7834,-74.8492,-36.62,100,56,2.86
405,Gornopravdinsk,RU,2022-02-04 10:03:11,60.05,69.9,28.49,94,100,6.29
406,Barcelos,PT,2022-02-04 10:03:11,41.5388,-8.6151,53.74,75,100,0.98
407,Emba,KZ,2022-02-04 10:03:11,48.8264,58.1442,28.89,76,100,16.98
408,Grand-Lahou,CI,2022-02-04 10:03:12,5.1367,-5.0242,85.26,62,17,2.95
409,Flinders,AU,2022-02-04 10:03:12,-34.5833,150.8552,70.21,75,65,11.01
410,Coihaique,CL,2022-02-04 10:03:12,-45.5752,-72.0662,44.55,93,20,1.14
411,Iquitos,PE,2022-02-04 10:03:13,-3.7481,-73.2472,71.62,98,100,1.7
412,Urengoy,RU,2022-02-04 10:03:13,65.9667,78.3667,9.68,97,97,6.02
413,Manakara,MG,2022-02-04 10:03:13,-22.1333,48.0167,80.19,86,74,13.98
414,Zvishavane,ZW,2022-02-04 10:03:14,-20.3267,30.0665,88.29,32,15,12.39
415,Havelock,US,2022-02-04 10:03:14,34.8791,-76.9013,69.03,89,100,11.01
416,Bodden Town,KY,2022-02-04 10:03:14,19.2833,-81.25,75.92,81,0,1.99
417,Katsuura,JP,2022-02-04 10:03:15,35.1333,140.3,46.51,67,99,5.75
418,Half Moon Bay,US,2022-02-04 10:04:15,37.4636,-122.4286,54.25,73,0,0.0
419,Leh,IN,2022-02-04 10:04:16,34.1667,77.5833,13.87,87,98,1.1
420,Lingen,DE,2022-02-04 10:02:27,52.5167,7.3167,47.23,78,100,21.74
421,Labytnangi,RU,2022-02-04 10:03:19,66.6572,66.4183,4.19,96,100,3.4
422,Gazimurskiy Zavod,RU,2022-02-04 10:04:16,51.5461,118.3266,-16.13,98,20,3.04
423,Faanui,PF,2022-02-04 10:04:17,-16.4833,-151.75,80.65,72,7,12.48
424,Baruun-Urt,MN,2022-02-04 10:04:17,46.6806,113.2792,-2.83,88,1,7.31
425,Ketchikan,US,2022-02-04 10:04:17,55.3422,-131.6461,46.38,93,100,14.97
426,Fort Nelson,CA,2022-02-04 10:04:18,58.8053,-122.7002,-8.37,99,100,2.98
427,Salinas,US,2022-02-04 10:00:02,36.6777,-121.6555,51.96,61,0,3.87
428,College,US,2022-02-04 10:04:18,64.8569,-147.8028,4.66,58,75,4.61
429,Khasan,RU,2022-02-04 10:04:18,42.4308,130.6434,15.94,52,59,20.98
430,Kamarion,GR,2022-02-04 10:04:19,36.8,25.8167,51.75,59,18,33.87
431,Alofi,NU,2022-02-04 10:04:19,-19.0595,-169.9187,75.72,90,100,17.6
432,Ancud,CL,2022-02-04 10:04:20,-41.8697,-73.8203,54.23,94,96,4.76
433,Chissamba,AO,2022-02-04 10:04:20,-12.1667,17.3333,70.77,76,100,3.18
434,Tagusao,PH,2022-02-04 10:04:20,9.1924,117.8141,80.49,81,48,16.17
435,Taoudenni,ML,2022-02-04 10:04:21,22.6783,-3.9836,71.26,10,66,12.84
436,Ust-Tsilma,RU,2022-02-04 10:04:21,65.441,52.1498,5.65,97,87,2.44
437,Tolmezzo,IT,2022-02-04 10:04:21,46.4075,13.0175,47.7,75,91,1.95
438,Basco,PH,2022-02-04 10:04:21,20.4487,121.9702,74.43,76,91,21.7
439,Akyab,MM,2022-02-04 10:04:22,20.15,92.9,77.47,47,0,9.91
440,Sistranda,NO,2022-02-04 10:04:22,63.7256,8.834,37.36,74,97,25.14
441,Buckeye,US,2022-02-04 10:00:00,33.3703,-112.5838,48.11,20,0,5.75
442,Carlsbad,US,2022-02-04 10:00:02,33.1581,-117.3506,58.14,52,6,1.01
443,Portel,BR,2022-02-04 10:04:23,-1.9356,-50.8211,73.18,97,100,1.79
444,Marsh Harbour,BS,2022-02-04 10:04:23,26.5412,-77.0636,73.58,60,64,15.93
445,Mangai,CD,2022-02-04 10:04:23,-4.05,19.5333,78.89,67,100,4.43
446,Guerrero Negro,MX,2022-02-04 10:04:24,27.9769,-114.0611,51.48,36,0,2.68
447,Kysyl-Syr,RU,2022-02-04 10:04:24,63.8986,122.7617,-26.0,100,82,3.56
448,Kholmogory,RU,2022-02-04 10:04:24,64.2229,41.656,5.11,95,90,2.15
449,Flin Flon,CA,2022-02-04 10:04:25,54.7682,-101.865,-26.48,98,7,4.65
450,Karasuyama,JP,2022-02-04 10:04:25,36.65,140.15,34.66,58,20,3.74
451,Muncar,ID,2022-02-04 10:04:25,-8.4333,114.3333,82.98,74,95,10.38
452,Traverse City,US,2022-02-04 10:01:44,44.7631,-85.6206,2.61,84,0,0.0
453,Muroto,JP,2022-02-04 10:04:26,33.2833,134.15,47.91,48,0,16.8
454,Santa Rosa,PH,2022-02-04 10:04:26,14.3122,121.1114,85.1,67,75,14.23
455,Am Timan,TD,2022-02-04 10:04:27,11.0297,20.2827,88.2,8,7,8.63
456,Wanning,CN,2022-02-04 10:01:13,18.8003,110.3967,64.74,85,100,12.66
457,Tigre,AR,2022-02-04 10:04:27,-34.426,-58.5796,70.21,94,0,6.91
458,San Patricio,US,2022-02-04 10:04:27,28.017,-97.5169,31.86,64,11,16.55
459,Wairoa,NZ,2022-02-04 10:04:28,-39.0333,177.3667,66.29,75,0,7.87
460,Linxia,CN,2022-02-04 10:04:28,35.6003,103.2064,22.77,71,68,3.62
461,Komsomolskiy,UZ,2022-02-04 10:04:28,40.4272,71.7189,51.22,31,0,4.61
462,Srednekolymsk,RU,2022-02-04 10:05:29,67.45,153.6833,-34.89,100,80,2.1
463,Fenoarivo,MG,2022-02-04 10:05:29,-18.933,47.4354,82.47,51,40,13.8
464,Nantucket,US,2022-02-04 10:05:29,41.2835,-70.0995,53.96,93,100,17.27
465,Chiredzi,ZW,2022-02-04 10:05:30,-21.05,31.6667,97.48,29,50,10.04
466,Batemans Bay,AU,2022-02-04 10:05:30,-35.7167,150.1833,63.19,75,21,8.61
467,Bangassou,CF,2022-02-04 10:05:30,4.7413,22.8184,96.55,14,85,4.12
468,Aviles,ES,2022-02-04 10:05:31,43.5547,-5.9248,54.77,89,75,1.99
469,Ibra,OM,2022-02-04 10:05:31,22.6906,58.5334,80.89,21,33,9.04
470,Shanghai,CN,2022-02-04 10:02:03,31.2222,121.4581,47.93,41,0,1.01
471,Pedernales,DO,2022-02-04 10:05:31,18.0384,-71.744,75.42,73,2,3.91
472,Ngawi,ID,2022-02-04 10:05:32,-7.4038,111.4461,81.59,83,98,4.88
473,Vestmanna,FO,2022-02-04 10:05:32,62.1564,-7.1664,34.72,64,75,37.98
474,Jalu,LY,2022-02-04 10:05:32,29.0331,21.5482,58.93,41,3,18.79
475,Laguna,US,2022-02-04 10:05:33,38.421,-121.4238,48.96,88,0,1.01
476,Hami,CN,2022-02-04 10:05:33,42.8,93.45,30.65,27,44,5.53
477,Ca Mau,VN,2022-02-04 10:05:33,9.1769,105.15,86.22,51,66,15.9
478,Kargasok,RU,2022-02-04 10:05:34,59.0556,80.8572,22.14,90,100,15.97
479,Castanheira De Pera,PT,2022-02-04 10:05:34,40.0072,-8.2105,49.03,81,100,5.03
480,Hay River,CA,2022-02-04 10:05:34,60.8156,-115.7999,-15.77,95,100,2.91
481,Brae,GB,2022-02-04 10:05:35,60.3964,-1.353,39.11,61,99,34.23
482,Noyabrsk,RU,2022-02-04 10:05:35,63.1994,75.4507,17.19,96,98,8.14
483,Peniche,PT,2022-02-04 10:05:35,39.3558,-9.3811,54.88,78,99,8.79
484,Strezhevoy,RU,2022-02-04 10:05:36,60.7333,77.5889,22.98,94,100,9.84
485,Tarut,SA,2022-02-04 10:05:36,26.5733,50.0369,82.62,28,2,13.78
486,Dubbo,AU,2022-02-04 10:05:36,-32.25,148.6167,68.13,52,75,19.57
487,Shache,CN,2022-02-04 10:05:37,38.4167,77.2406,37.09,27,9,9.04
488,Wiarton,CA,2022-02-04 10:05:37,44.7407,-81.1332,10.04,89,91,11.32
489,Hofn,IS,2022-02-04 10:05:37,64.2539,-15.2082,32.02,59,40,21.85
490,Sitka,US,2022-02-04 10:05:38,57.0531,-135.33,44.49,81,100,20.71
491,Airai,TL,2022-02-04 10:05:38,-8.9266,125.4092,62.89,93,100,2.13
492,Champaign,US,2022-02-04 10:05:38,40.1334,-88.2001,13.71,87,75,1.99
493,Luba,GQ,2022-02-04 10:05:39,3.4568,8.5547,81.97,73,50,3.38
494,Mandalgovi,MN,2022-02-04 10:05:39,45.7625,106.2708,8.35,76,100,8.48
495,Tongren,CN,2022-02-04 10:05:39,27.7172,109.1853,47.57,63,99,4.88
496,Tahlequah,US,2022-02-04 10:05:40,35.9154,-94.97,20.17,73,100,6.91
497,Dukat,RU,2022-02-04 10:05:40,62.55,155.55,-13.23,65,52,8.99
498,Aswan,EG,2022-02-04 10:05:40,24.0934,32.907,65.89,26,0,18.63
499,Gweru,ZW,2022-02-04 10:05:41,-19.45,29.8167,81.99,38,10,11.25
500,Sikeston,US,2022-02-04 10:01:12,36.8767,-89.5879,22.91,95,100,14.5
501,Panguna,PG,2022-02-04 10:05:41,-6.3164,155.4848,70.56,95,99,1.05
502,San Policarpo,PH,2022-02-04 10:05:41,12.1791,125.5072,75.88,91,100,12.59
503,Aksu,CN,2022-02-04 10:05:42,41.1231,80.2644,34.75,31,74,7.87
504,Qixia,CN,2022-02-04 10:05:42,37.2975,120.8256,22.66,53,8,13.6
505,Isangel,VU,2022-02-04 10:05:42,-19.55,169.2667,79.61,87,100,9.69
506,Trim,IE,2022-02-04 10:05:43,53.555,-6.7917,40.42,84,67,13.89
507,Tiznit,MA,2022-02-04 10:05:43,29.5833,-9.5,68.25,20,94,2.91
508,Longonjo,AO,2022-02-04 10:05:43,-12.9067,15.2533,78.21,47,100,3.8
509,Tuy Hoa,VN,2022-02-04 10:06:44,13.0833,109.3,73.62,88,71,15.46
510,Stornoway,GB,2022-02-04 10:06:44,58.2093,-6.3865,35.56,80,75,10.0
511,Kihei,US,2022-02-04 10:06:44,20.785,-156.4656,70.84,78,0,5.75
512,Gallup,US,2022-02-04 10:06:45,35.5281,-108.7426,5.76,78,0,3.44
513,Aiquile,BO,2022-02-04 10:06:45,-18.2041,-65.1807,55.72,93,92,2.53
514,Penzance,GB,2022-02-04 10:06:45,50.1186,-5.5371,47.41,70,20,23.02
515,Candido Mota,BR,2022-02-04 10:06:46,-22.7464,-50.3869,68.88,98,100,6.02
516,Kirovskiy,RU,2022-02-04 10:06:46,45.0917,133.5136,-0.4,98,100,2.44
517,Keflavik,IS,2022-02-04 10:06:46,64.0049,-22.5624,28.83,74,75,19.57
518,Alugan,PH,2022-02-04 10:06:47,12.2188,125.4808,75.51,91,100,12.12
519,Lasa,IT,2022-02-04 10:06:47,46.6166,10.7002,40.91,70,2,2.71
520,Machacamarca,BO,2022-02-04 10:06:47,-18.1667,-67.0333,39.96,92,100,4.81
521,San Joaquin,US,2022-02-04 10:06:48,37.9333,-121.3011,45.97,80,0,4.61
522,Tocopilla,CL,2022-02-04 10:01:53,-22.092,-70.1979,66.87,76,6,8.28
523,Apiai,BR,2022-02-04 10:06:48,-24.5094,-48.8425,64.06,99,100,1.45
524,Amahai,ID,2022-02-04 10:06:48,-3.3333,128.9167,81.88,78,86,3.71
525,Svetlaya,RU,2022-02-04 10:06:49,46.5389,138.3297,12.72,70,99,7.63
526,Adrar,MR,2022-02-04 10:06:49,20.5022,-10.0711,67.62,17,4,12.71
527,Amapa,BR,2022-02-04 10:06:50,1.0,-52.0,70.56,100,100,1.39
528,Gamboma,CG,2022-02-04 10:06:50,-1.8764,15.8644,84.76,55,98,4.88
529,Maceio,BR,2022-02-04 10:06:50,-9.6658,-35.7353,80.04,83,20,3.44
530,Mount Isa,AU,2022-02-04 10:06:51,-20.7333,139.5,82.17,26,92,9.22
531,Bwanga,TZ,2022-02-04 10:06:51,-3.0308,31.7601,78.87,54,98,8.19
532,Orlik,RU,2022-02-04 10:06:51,52.5178,99.825,-4.68,96,21,1.28
533,Caravelas,BR,2022-02-04 10:06:52,-17.7125,-39.2481,77.74,81,97,3.49
534,Darovskoy,RU,2022-02-04 10:06:52,58.77,47.9564,19.58,89,100,5.66
535,Kyshtovka,RU,2022-02-04 10:06:52,56.555,76.6271,22.03,83,100,13.6
536,Dandong,CN,2022-02-04 10:06:53,40.1292,124.3947,14.65,53,40,11.14
537,Mednogorskiy,RU,2022-02-04 10:06:53,43.9178,41.1825,37.63,82,100,3.78
538,Beya,RU,2022-02-04 10:04:11,53.0533,90.9139,7.97,98,38,2.28
539,Wonthaggi,AU,2022-02-04 10:06:53,-38.6044,145.5913,67.68,74,8,13.24
540,Samana,DO,2022-02-04 10:06:54,19.2056,-69.3369,71.42,87,36,10.27
541,Geraldton,AU,2022-02-04 10:06:54,-28.7667,114.6,93.61,21,0,14.97
542,Uhlirske Janovice,CZ,2022-02-04 10:06:54,49.8802,15.0648,44.47,79,100,10.65
543,Stavern,NO,2022-02-04 10:06:55,59.0,10.0333,40.73,96,100,20.22
544,Port Hedland,AU,2022-02-04 10:06:55,-20.3167,118.5667,87.85,70,100,10.36
545,Santa Fe,AR,2022-02-04 10:05:33,-31.6333,-60.7,72.0,96,0,1.99
546,Kodinar,IN,2022-02-04 10:06:55,20.7903,70.7031,74.44,31,4,9.08
547,Satipo,PE,2022-02-04 10:06:56,-11.2522,-74.6386,66.36,95,100,2.15
548,Viedma,AR,2022-02-04 10:06:56,-40.8135,-62.9967,67.93,66,100,11.68
549,Mancio Lima,BR,2022-02-04 10:06:56,-7.6142,-72.8958,71.1,94,100,2.13
550,Bay Roberts,CA,2022-02-04 10:06:16,47.5999,-53.2648,41.5,93,100,1.99
551,Verkhnevilyuysk,RU,2022-02-04 10:06:57,63.4453,120.3167,-17.32,98,46,3.36
552,Celle,DE,2022-02-04 10:05:52,52.6226,10.0805,47.64,86,75,12.66
553,Bermeo,ES,2022-02-04 10:07:57,43.4209,-2.7215,52.63,77,100,10.65
554,Honningsvag,NO,2022-02-04 10:07:58,70.9821,25.9704,20.95,63,20,19.57
555,Northam,GB,2022-02-04 10:07:58,51.0333,-4.2167,45.66,75,77,22.95
556,Vilyuysk,RU,2022-02-04 10:07:58,63.7553,121.6247,-24.2,100,79,3.33
557,Werda,BW,2022-02-04 10:07:59,-25.2667,23.2833,84.0,44,56,11.27
558,Vanimo,PG,2022-02-04 10:07:59,-2.6741,141.3028,78.84,83,51,5.86
559,Sal Rei,CV,2022-02-04 10:07:59,16.1833,-22.9167,71.8,83,75,14.97
560,Maniitsoq,GL,2022-02-04 10:07:59,65.4167,-52.9,6.8,91,100,24.65
561,Tautira,PF,2022-02-04 10:08:00,-17.7333,-149.15,78.82,78,78,14.09
562,Tairua,NZ,2022-02-04 10:08:00,-37.0167,175.85,71.1,92,22,8.84
